geneID	Sex.Bias.Category	log2FoldChange
FBgn0025802	Highly male-biased	3.26624319834069
FBgn0025807	Moderately female-biased	-1.15217994554887
FBgn0025808	Moderately female-biased	-1.47285445942359
FBgn0025809	Unbiased	-0.339597643973187
FBgn0025814	Highly female-biased	-2.0245477288232
FBgn0025815	Highly female-biased	-2.5626745756033
FBgn0025820	Highly female-biased	-2.69170139432894
FBgn0025821	Highly male-biased	15.2692274786169
FBgn0025830	Unbiased	0.439573863130808
FBgn0025832	Highly female-biased	-2.29517749517157
FBgn0025835	Highly male-biased	6.2620782414344
FBgn0025836	Moderately female-biased	-0.713107867936246
FBgn0025837	Highly male-biased	3.1221410233707
FBgn0025838	Highly male-biased	14.7568241605954
FBgn0025839	Highly female-biased	-4.77513084522818
FBgn0025864	Moderately male-biased	0.769596882476362
FBgn0025865	Moderately male-biased	1.94088427372848
FBgn0025866	Moderately female-biased	-0.961199898578318
FBgn0025874	Moderately female-biased	-0.517355377677104
FBgn0025879	Moderately male-biased	0.810899845333869
FBgn0025885	Unbiased	0.393189018886562
FBgn0025936	Moderately female-biased	-1.10003484676274
FBgn0026015	Highly female-biased	-2.25187892304286
FBgn0026056	Moderately female-biased	-1.95458480800921
FBgn0026058	Highly male-biased	10.0958325909435
FBgn0026059	Moderately male-biased	0.985554353423359
FBgn0026060	Highly male-biased	2.00291873685447
FBgn0026061	Moderately male-biased	0.672734607819081
FBgn0026076	Moderately female-biased	-0.522887373060695
FBgn0026077	Moderately male-biased	1.63202131331731
FBgn0026079	Moderately female-biased	-1.68108373614191
FBgn0026080	Unbiased	0.0445950106781566
FBgn0026083	Moderately female-biased	-1.91361672500565
FBgn0026084	Unbiased	-0.409074513757565
FBgn0026085	Highly female-biased	-2.61859275160439
FBgn0026086	Moderately female-biased	-0.945950420809099
FBgn0026088	Highly female-biased	-2.98330767945362
FBgn0026089	Highly female-biased	-3.34526945194823
FBgn0026090	Moderately female-biased	-1.59876293892568
FBgn0026136	Highly male-biased	13.9694227800986
FBgn0026141	Highly male-biased	16.3268838655695
FBgn0026143	Highly female-biased	-2.5709183455004
FBgn0026144	Highly female-biased	-6.61507071917011
FBgn0026147	Highly male-biased	4.59012082613317
FBgn0026148	Moderately female-biased	-1.98572638275918
FBgn0026149	Moderately female-biased	-1.98888170928996
FBgn0026150	Unbiased	-0.441291011905714
FBgn0026160	Highly male-biased	5.81865255306584
FBgn0026174	Highly male-biased	12.5083963593291
FBgn0026175	Highly male-biased	7.96835710356303
FBgn0026176	Highly male-biased	10.263639267067
FBgn0026179	Moderately male-biased	1.9844837693244
FBgn0026181	Moderately female-biased	-0.78573683188073
FBgn0026189	Highly male-biased	4.63253679995426
FBgn0026190	Highly male-biased	8.82264519408856
FBgn0026192	Moderately female-biased	-0.876948487448502
FBgn0026196	Highly female-biased	-2.46481889774429
FBgn0026197	Unbiased	0.0160491274047828
FBgn0026199	Highly female-biased	-4.13999464651893
FBgn0026206	Highly male-biased	2.04061538837072
FBgn0026207	Moderately male-biased	1.39126235087021
FBgn0026238	Highly female-biased	-6.04685760770638
FBgn0026239	Highly male-biased	2.22478587039229
FBgn0026250	Moderately male-biased	1.37998963492243
FBgn0026252	Moderately female-biased	-1.24690680700138
FBgn0026255	Highly male-biased	6.48188363544008
FBgn0026257	Moderately male-biased	0.516978299347377
FBgn0026259	Highly male-biased	2.98421916513825
FBgn0026261	Moderately female-biased	-1.25051489570923
FBgn0026262	Moderately female-biased	-0.742257111995162
FBgn0026263	Unbiased	-0.147936224745889
FBgn0026309	Moderately male-biased	0.869271304101116
FBgn0026313	Moderately male-biased	1.5998295733978
FBgn0026314	Moderately male-biased	1.72065752578285
FBgn0026315	Unbiased	-0.243187054695605
FBgn0026316	Moderately female-biased	-1.68872901308718
FBgn0026317	Moderately male-biased	0.666718009526156
FBgn0026319	Highly male-biased	2.35486378955133
FBgn0026323	Highly female-biased	-2.34541484597074
FBgn0026324	Moderately female-biased	-1.18951197377555
FBgn0026326	Moderately female-biased	-0.611577294156547
FBgn0026361	Moderately female-biased	-1.87160662582147
FBgn0026369	Moderately male-biased	1.03544396586751
FBgn0026371	Highly male-biased	2.98009317234476
FBgn0026372	Highly female-biased	-3.69665373011831
FBgn0026373	Highly female-biased	-4.26681033797231
FBgn0026374	Moderately female-biased	-1.05347979710209
FBgn0026375	Unbiased	0.412066242112135
FBgn0026376	Moderately female-biased	-0.942406655377294
FBgn0026378	Highly female-biased	-2.15005477107261
FBgn0026379	Moderately male-biased	0.512337605859118
FBgn0026380	Moderately male-biased	1.01402751563244
FBgn0026393	Moderately male-biased	1.83171753758533
FBgn0026400	Unbiased	-0.445430189659297
FBgn0026401	Unbiased	-0.488464377393902
FBgn0026402	Moderately male-biased	0.795915001694365
FBgn0026403	Highly male-biased	3.91540953482912
FBgn0026404	Unbiased	0.0679228097619978
FBgn0026409	Moderately female-biased	-0.96042389625073
FBgn0026411	Highly male-biased	8.95617053454278
FBgn0026415	Unbiased	0.207229115421057
FBgn0026417	Highly female-biased	-2.10931570996673
FBgn0026418	Unbiased	0.446665345635221
FBgn0026427	Highly male-biased	2.36968811054054
FBgn0026428	Unbiased	0.317929117697519
FBgn0026430	Moderately female-biased	-1.22997485876654
FBgn0026431	Unbiased	0.318030954593792
FBgn0026432	Moderately male-biased	0.702766964392461
FBgn0026433	Moderately female-biased	-0.825234151612423
FBgn0026439	Moderately female-biased	-0.899105162851867
FBgn0026441	Highly male-biased	2.78463715362448
FBgn0026479	Highly male-biased	2.44646140834605
FBgn0026533	Moderately female-biased	-1.06606494133592
FBgn0026562	Unbiased	0.322451486098407
FBgn0026563	Highly male-biased	11.8021456815846
FBgn0026566	Moderately female-biased	-0.836148103302634
FBgn0026570	Highly female-biased	-2.16637217084152
FBgn0026573	Moderately male-biased	1.3059475535918
FBgn0026575	Highly female-biased	-2.37432825403325
FBgn0026576	Moderately male-biased	0.601074747864189
FBgn0026577	Highly male-biased	2.04627461397066
FBgn0026582	Moderately female-biased	-1.54372456322217
FBgn0026592	Highly male-biased	3.04343125644607
FBgn0026593	Highly female-biased	-3.02558410396564
FBgn0026597	Moderately male-biased	1.65132451977331
FBgn0026598	Moderately female-biased	-1.11031970200879
FBgn0026602	Highly female-biased	-3.47457621688876
FBgn0026616	Moderately female-biased	-0.682552846979646
FBgn0026619	Highly male-biased	2.93876282153681
FBgn0026620	Moderately male-biased	0.909657422076235
FBgn0026630	Highly male-biased	2.19799328987504
FBgn0026634	Moderately male-biased	1.74577021155062
FBgn0026666	Highly male-biased	2.71563662827543
FBgn0026679	Highly female-biased	-3.70291292629583
FBgn0026702	Highly female-biased	-2.50831183147777
FBgn0026713	Moderately female-biased	-0.787046599199241
FBgn0026718	Moderately male-biased	0.979562145528607
FBgn0026721	Highly male-biased	2.28310267477235
FBgn0026722	Moderately female-biased	-1.74994220820865
FBgn0026737	Highly female-biased	-3.04224480822017
FBgn0026738	Moderately male-biased	0.819058294303287
FBgn0026741	Moderately female-biased	-0.809707472150287
FBgn0026749	Highly female-biased	-2.3245574500808
FBgn0026751	Moderately female-biased	-1.10779912783855
FBgn0026756	Highly male-biased	4.28391157581719
FBgn0026761	Highly male-biased	2.58120138726363
FBgn0026777	Unbiased	-0.425025236768322
FBgn0026787	Highly male-biased	2.57204146036888
FBgn0026869	Unbiased	0.181010962837668
FBgn0026872	Moderately female-biased	-1.92875318546375
FBgn0026873	Moderately female-biased	-1.63591162370723
FBgn0026876	Highly female-biased	-4.5630839410588
FBgn0026878	Unbiased	-0.196847827891989
FBgn0026879	Highly female-biased	-3.5212136822487
FBgn0027052	Moderately female-biased	-0.758439927947759
FBgn0027053	Moderately female-biased	-0.795999222122893
FBgn0027054	Moderately female-biased	-0.854785094684523
FBgn0027055	Moderately male-biased	0.540730870498276
FBgn0027057	Unbiased	-0.398194123837312
FBgn0027066	Highly male-biased	2.68767327985473
FBgn0027070	Highly female-biased	-2.45387213826732
FBgn0027073	Unbiased	0.074157879280333
FBgn0027074	Unbiased	0.262009883051428
FBgn0027079	Moderately female-biased	-0.747727476744687
FBgn0027080	Highly female-biased	-3.18628354227825
FBgn0027081	Highly female-biased	-2.57561493713882
FBgn0027082	Unbiased	-0.289856591994851
FBgn0027083	Unbiased	-0.494179754088373
FBgn0027084	Highly female-biased	-2.97693152172915
FBgn0027085	Highly female-biased	-2.38020183397466
FBgn0027086	Moderately female-biased	-1.09577677707864
FBgn0027087	Highly female-biased	-5.18234912661028
FBgn0027088	Unbiased	-0.317930123066433
FBgn0027090	Highly female-biased	-2.62249426069554
FBgn0027091	Moderately female-biased	-1.52052802506036
FBgn0027093	Moderately female-biased	-1.70431979315503
FBgn0027094	Highly female-biased	-2.51084544661028
FBgn0027095	Moderately female-biased	-0.784101414371478
FBgn0027101	Highly female-biased	-3.18227407905422
FBgn0027106	Moderately female-biased	-1.10975269123532
FBgn0027107	Highly male-biased	11.4104819056528
FBgn0027108	Highly female-biased	-2.27460689948202
FBgn0027259	Highly female-biased	-2.92054182091453
FBgn0027279	Highly male-biased	2.36957098587475
FBgn0027280	Moderately female-biased	-1.30905908017567
FBgn0027287	Unbiased	-0.0462502969336918
FBgn0027291	Moderately female-biased	-1.53237158931028
FBgn0027296	Unbiased	-0.279310879564553
FBgn0027329	Highly female-biased	-2.29114697357359
FBgn0027330	Highly female-biased	-2.15942298885881
FBgn0027334	Highly female-biased	-2.978803093161
FBgn0027335	Moderately male-biased	0.994708723104539
FBgn0027338	Moderately male-biased	1.04147172162257
FBgn0027339	Moderately male-biased	0.514908190266512
FBgn0027341	Unbiased	0.431376726137167
FBgn0027342	Unbiased	-0.229470665650421
FBgn0027343	Moderately male-biased	1.59026607427288
FBgn0027348	Highly female-biased	-2.9953058910843
FBgn0027356	Unbiased	0.155116286345394
FBgn0027359	Moderately male-biased	0.885255615237227
FBgn0027363	Moderately male-biased	1.62636303299739
FBgn0027364	Highly female-biased	-2.80452234242858
FBgn0027375	Moderately female-biased	-1.50261476765328
FBgn0027376	Highly male-biased	12.8202383006394
FBgn0027378	Moderately female-biased	-1.50120827113438
FBgn0027453	Moderately male-biased	1.68682980495809
FBgn0027490	Unbiased	-0.262895732751871
FBgn0027491	Highly male-biased	5.46635840445005
FBgn0027492	Highly female-biased	-2.03925854595266
FBgn0027493	Highly female-biased	-3.54189283140451
FBgn0027494	Highly male-biased	6.25168402316533
FBgn0027495	Highly male-biased	2.13009943017801
FBgn0027496	Highly female-biased	-3.52986602220791
FBgn0027497	Moderately female-biased	-0.863869211604917
FBgn0027499	Unbiased	0.191258695835772
FBgn0027500	Moderately female-biased	-0.599509977525376
FBgn0027503	Moderately male-biased	1.43923473032837
FBgn0027504	Moderately male-biased	1.88877762566809
FBgn0027505	Highly male-biased	4.96262603809091
FBgn0027506	Moderately female-biased	-0.959744314233528
FBgn0027507	Moderately female-biased	-1.34470755913799
FBgn0027508	Moderately female-biased	-0.537103488379875
FBgn0027509	Moderately male-biased	0.879807010263627
FBgn0027512	Highly male-biased	2.83691832476055
FBgn0027513	Moderately male-biased	1.62026637690633
FBgn0027514	Unbiased	0.237548803959197
FBgn0027515	Moderately male-biased	0.798601975103402
FBgn0027518	Moderately female-biased	-1.98702120188438
FBgn0027521	Moderately female-biased	-1.48413074289064
FBgn0027524	Moderately male-biased	0.890078935716138
FBgn0027525	Moderately female-biased	-1.7616417857307
FBgn0027526	Moderately male-biased	0.725249183891528
FBgn0027527	Highly male-biased	11.8029593668139
FBgn0027528	Moderately female-biased	-1.34169048469054
FBgn0027529	Moderately male-biased	1.52941672343082
FBgn0027532	Moderately male-biased	0.958238833689699
FBgn0027535	Moderately female-biased	-0.716522412850724
FBgn0027537	Moderately female-biased	-1.39651880509301
FBgn0027538	Unbiased	0.434157911739827
FBgn0027539	Moderately male-biased	1.92913572811532
FBgn0027547	Unbiased	0.144360457312694
FBgn0027548	Moderately female-biased	-1.64492095050962
FBgn0027549	Highly male-biased	2.98491733430841
FBgn0027552	Unbiased	-0.136594087626923
FBgn0027553	Moderately female-biased	-1.6407600583268
FBgn0027554	Highly male-biased	4.8256405662092
FBgn0027556	Highly male-biased	2.75814094104948
FBgn0027558	Moderately female-biased	-0.53913771423384
FBgn0027560	Unbiased	0.198859714820909
FBgn0027561	Highly male-biased	3.23617142100921
FBgn0027562	Highly male-biased	8.41338478290976
FBgn0027563	Moderately male-biased	0.840486993775737
FBgn0027564	Unbiased	-0.220104526207743
FBgn0027565	Unbiased	-0.345474857994883
FBgn0027567	Unbiased	0.148718796091406
FBgn0027568	Highly male-biased	3.28373356640764
FBgn0027569	Unbiased	-0.275951200468648
FBgn0027570	Unbiased	-0.464487468425935
FBgn0027572	Unbiased	0.345902436694552
FBgn0027574	Unbiased	0.112983216163563
FBgn0027575	Highly male-biased	3.66771991090313
FBgn0027578	Unbiased	0.361497877973976
FBgn0027579	Moderately male-biased	1.85339189227553
FBgn0027580	Highly male-biased	2.79452043221544
FBgn0027582	Highly male-biased	5.28986783719349
FBgn0027583	Unbiased	-0.00252573604241548
FBgn0027585	Highly male-biased	2.20001549482457
FBgn0027586	Moderately male-biased	0.85661961904865
FBgn0027587	Unbiased	0.377915884762407
FBgn0027588	Moderately male-biased	1.11220518623698
FBgn0027590	Unbiased	-0.413510854122362
FBgn0027592	Moderately male-biased	1.64897513045457
FBgn0027594	Moderately male-biased	1.31395654258252
FBgn0027596	Highly male-biased	5.58437304966968
FBgn0027597	Moderately female-biased	-1.13118756452796
FBgn0027598	Moderately male-biased	0.952159700467832
FBgn0027599	Highly male-biased	2.00524108712043
FBgn0027600	Unbiased	0.272309927312422
FBgn0027601	Moderately female-biased	-1.09632785398317
FBgn0027602	Highly female-biased	-4.42842165594794
FBgn0027603	Unbiased	-0.00948558679965992
FBgn0027607	Moderately male-biased	1.31108927245503
FBgn0027608	Highly male-biased	8.72676651651174
FBgn0027609	Moderately male-biased	1.21063497418444
FBgn0027610	Moderately male-biased	1.48406275299234
FBgn0027611	Moderately male-biased	1.39614781176776
FBgn0027615	Moderately male-biased	1.37163162347201
FBgn0027616	Highly female-biased	-4.95380622571281
FBgn0027617	Moderately female-biased	-1.50562584724274
FBgn0027619	Moderately male-biased	1.02304651848509
FBgn0027620	Unbiased	0.409491979533365
FBgn0027621	Unbiased	0.400943814896957
FBgn0027654	Highly male-biased	2.46941341023799
FBgn0027655	Moderately male-biased	0.912756019952866
FBgn0027657	Moderately female-biased	-1.67690329648187
FBgn0027660	Moderately female-biased	-1.02303046995486
FBgn0027779	Moderately male-biased	1.2337376154862
FBgn0027780	Moderately female-biased	-0.967151020497374
FBgn0027783	Moderately female-biased	-0.824019698716163
FBgn0027784	Highly female-biased	-3.81322753449192
FBgn0027785	Unbiased	0.0280588677310993
FBgn0027786	Moderately male-biased	1.43726083179867
FBgn0027788	Highly male-biased	11.0323982994816
FBgn0027791	Highly female-biased	-5.17844909645929
FBgn0027794	Highly female-biased	-2.5042902279038
FBgn0027795	Highly male-biased	7.89878501176995
FBgn0027835	Moderately female-biased	-1.20447939311443
FBgn0027836	Unbiased	-0.0117517454795315
FBgn0027841	Moderately female-biased	-1.77274704780991
FBgn0027843	Unbiased	-0.468919775861619
FBgn0027844	Moderately male-biased	1.16322044922227
FBgn0027864	Moderately female-biased	-1.88276322835879
FBgn0027865	Unbiased	-0.0510292113346141
FBgn0027866	Highly male-biased	2.29736714379628
FBgn0027868	Highly female-biased	-2.94751060349238
FBgn0027872	Unbiased	0.308013810058747
FBgn0027873	Unbiased	0.217105892901499
FBgn0027889	Unbiased	0.390334930501309
FBgn0027903	Highly female-biased	-2.40272733324289
FBgn0027929	Unbiased	0.0876418230354866
FBgn0027932	Moderately male-biased	1.28739467388012
FBgn0027934	Highly male-biased	6.20039436764067
FBgn0027945	Highly male-biased	3.68981478754682
FBgn0027948	Moderately male-biased	1.54949930497194
FBgn0027949	Unbiased	0.428760681847653
FBgn0027950	Moderately male-biased	0.64838411790799
FBgn0027951	Highly female-biased	-2.41068442804509
FBgn0028292	Highly female-biased	-2.36737629876602
FBgn0028325	Highly female-biased	-2.04659302633935
FBgn0028327	Moderately female-biased	-1.00402111850099
FBgn0028331	Moderately female-biased	-1.72789068854038
FBgn0028341	Highly female-biased	-2.18234024490338
FBgn0028342	Highly female-biased	-4.72424686500272
FBgn0028343	Highly female-biased	-2.58020487132666
FBgn0028360	Highly male-biased	3.3601660138917
FBgn0028369	Highly male-biased	4.29231574236505
FBgn0028370	Highly male-biased	8.68963532639571
FBgn0028371	Moderately male-biased	0.585011462691177
FBgn0028372	Highly male-biased	4.97242563058531
FBgn0028375	Moderately male-biased	0.732393128617597
FBgn0028379	Highly male-biased	16.553526320064
FBgn0028380	Highly male-biased	2.37914241166069
FBgn0028381	Moderately male-biased	1.07853694724952
FBgn0028382	Moderately female-biased	-1.92817725409736
FBgn0028387	Moderately male-biased	1.36879695362407
FBgn0028394	Moderately female-biased	-1.50308800589261
FBgn0028396	Moderately male-biased	0.688552189155183
FBgn0028397	Highly male-biased	4.20334324102791
FBgn0028398	Moderately female-biased	-1.62356042656701
FBgn0028399	Unbiased	-0.0718872044373628
FBgn0028400	Highly male-biased	9.49170694083296
FBgn0028402	Unbiased	-0.0594626275018555
FBgn0028406	Highly female-biased	-3.48821502203921
FBgn0028407	Highly male-biased	12.143558584552
FBgn0028408	Highly female-biased	-8.757840066698
FBgn0028410	Highly male-biased	12.9592463696987
FBgn0028411	Highly female-biased	-5.26277927832817
FBgn0028412	Highly male-biased	17.2459590243521
FBgn0028421	Moderately female-biased	-1.73971179735079
FBgn0028422	Highly male-biased	3.11703231700305
FBgn0028424	Moderately female-biased	-1.44063281392286
FBgn0028425	Moderately female-biased	-1.21957608430313
FBgn0028426	Moderately female-biased	-1.70508209358386
FBgn0028427	Highly female-biased	-2.47470734402081
FBgn0028429	Highly male-biased	2.60059425585514
FBgn0028434	Moderately female-biased	-1.79711195088311
FBgn0028436	Highly female-biased	-2.52566785156092
FBgn0028467	Highly male-biased	2.5237710878328
FBgn0028468	Highly female-biased	-4.9058444458627
FBgn0028471	Moderately male-biased	1.33430482807267
FBgn0028473	Highly female-biased	-2.33419178846926
FBgn0028474	Moderately female-biased	-1.61158667392972
FBgn0028475	Highly male-biased	3.18337754067268
FBgn0028476	Moderately male-biased	0.757523613505735
FBgn0028479	Highly female-biased	-2.49307712978418
FBgn0028480	Highly female-biased	-2.32664108641644
FBgn0028481	Highly male-biased	9.19305882581541
FBgn0028482	Highly male-biased	2.43642581606893
FBgn0028484	Highly male-biased	3.76431316269728
FBgn0028487	Highly male-biased	5.66026133484006
FBgn0028490	Moderately male-biased	1.99279684145346
FBgn0028491	Highly male-biased	4.71601423322957
FBgn0028496	Highly male-biased	6.23655559043466
FBgn0028497	Moderately male-biased	0.822642009716864
FBgn0028499	Highly female-biased	-3.1194186393068
FBgn0028500	Highly male-biased	2.02973063789514
FBgn0028504	Moderately male-biased	1.17849781170365
FBgn0028506	Moderately female-biased	-1.68230176721183
FBgn0028507	Highly female-biased	-2.53118666667591
FBgn0028509	Unbiased	0.0931700130786966
FBgn0028513	Highly male-biased	18.3959030794729
FBgn0028514	Highly male-biased	7.23691205833941
FBgn0028515	Unbiased	0.0328018721181079
FBgn0028516	Moderately male-biased	1.15235886097753
FBgn0028518	Highly male-biased	3.75705613034532
FBgn0028520	Highly male-biased	14.3568686921176
FBgn0028523	Moderately male-biased	1.1929683226934
FBgn0028525	Highly female-biased	-3.28823762890411
FBgn0028526	Unbiased	0.335113330341931
FBgn0028527	Moderately male-biased	0.724403180804907
FBgn0028530	Highly female-biased	-3.53790177152239
FBgn0028531	Highly male-biased	16.8275903614337
FBgn0028532	Highly female-biased	-8.22026192039143
FBgn0028533	Highly female-biased	-5.88420047111994
FBgn0028534	Highly female-biased	-5.12989263723057
FBgn0028538	Highly male-biased	4.59188906557655
FBgn0028539	Highly male-biased	2.76446329619222
FBgn0028540	Highly male-biased	4.54679054978267
FBgn0028541	Moderately male-biased	1.4271865717956
FBgn0028542	Highly male-biased	3.36701882972856
FBgn0028543	Unbiased	0.36031799906483
FBgn0028546	Moderately female-biased	-1.70320834242138
FBgn0028550	Moderately male-biased	0.922921960369195
FBgn0028552	Unbiased	0.346284861793273
FBgn0028554	Highly female-biased	-4.09484707292381
FBgn0028560	Highly male-biased	17.0713242441855
FBgn0028561	Highly male-biased	14.9749843648996
FBgn0028563	Highly female-biased	-3.93050300929873
FBgn0028567	Highly male-biased	11.8668840419525
FBgn0028569	Highly male-biased	14.6747793638002
FBgn0028570	Highly male-biased	14.1644007119237
FBgn0028572	Highly male-biased	4.40891568635926
FBgn0028577	Moderately female-biased	-1.38198528614506
FBgn0028579	Highly male-biased	5.75711231517318
FBgn0028582	Highly male-biased	2.70868631711245
FBgn0028622	Highly female-biased	-2.77734674731997
FBgn0028646	Highly female-biased	-2.174705525779
FBgn0028647	Highly male-biased	2.08762313835554
FBgn0028648	Unbiased	-0.263911061587132
FBgn0028658	Moderately male-biased	0.714141424214842
FBgn0028662	Moderately female-biased	-0.948597423625067
FBgn0028663	Highly female-biased	-3.38521934236311
FBgn0028664	Highly female-biased	-3.67570913826219
FBgn0028667	Highly male-biased	12.945777095694
FBgn0028669	Highly male-biased	16.339915751226
FBgn0028670	Moderately female-biased	-1.7637483342172
FBgn0028671	Unbiased	0.247264756896193
FBgn0028675	Moderately male-biased	1.58632459261533
FBgn0028683	Highly female-biased	-5.18845162366891
FBgn0028684	Unbiased	-0.306722447788085
FBgn0028685	Moderately female-biased	-1.06318602209673
FBgn0028686	Highly female-biased	-2.17226136201091
FBgn0028687	Unbiased	0.366631359076208
FBgn0028688	Unbiased	0.426436883441514
FBgn0028689	Moderately male-biased	1.41571971022157
FBgn0028690	Unbiased	0.411151749160836
FBgn0028691	Unbiased	-0.455611228931203
FBgn0028692	Moderately male-biased	1.12162068444415
FBgn0028693	Highly female-biased	-3.90832398310456
FBgn0028694	Unbiased	0.0236143676831579
FBgn0028695	Unbiased	0.333869669022257
FBgn0028697	Highly female-biased	-5.15025379931185
FBgn0028699	Highly male-biased	2.79337325306387
FBgn0028700	Highly female-biased	-4.71503330003666
FBgn0028703	Moderately female-biased	-1.19649847556642
FBgn0028704	Highly male-biased	5.06942936467699
FBgn0028707	Highly male-biased	2.00978920777276
FBgn0028708	Highly female-biased	-3.1315128066835
FBgn0028717	Unbiased	0.0874452251537995
FBgn0028734	Moderately male-biased	1.5154851934148
FBgn0028737	Highly female-biased	-3.32109231621234
FBgn0028743	Highly male-biased	2.71220901134171
FBgn0028744	Moderately female-biased	-1.1796369261116
FBgn0028746	Highly male-biased	2.98103666709493
FBgn0028789	Highly male-biased	11.1045905912239
FBgn0028833	Highly female-biased	-3.43898009311217
FBgn0028836	Unbiased	0.277479533555953
FBgn0028837	Unbiased	-0.295950745793569
FBgn0028838	Highly male-biased	15.163159022894
FBgn0028844	Highly male-biased	14.3662085566105
FBgn0028847	Highly male-biased	16.7809111002657
FBgn0028848	Highly male-biased	17.8507038265674
FBgn0028850	Highly male-biased	15.717411711536
FBgn0028852	Highly male-biased	13.5251109628359
FBgn0028855	Highly male-biased	7.98505032155682
FBgn0028856	Highly male-biased	15.182095760723
FBgn0028857	Highly male-biased	16.1652078734799
FBgn0028858	Highly male-biased	14.1795905433035
FBgn0028862	Highly male-biased	2.62593155615533
FBgn0028868	Highly male-biased	16.1056068958395
FBgn0028870	Highly male-biased	18.9314574739625
FBgn0028879	Highly male-biased	6.28818246966699
FBgn0028880	Highly male-biased	15.4530888728397
FBgn0028884	Highly male-biased	13.577031296916
FBgn0028886	Highly female-biased	-2.12581182172711
FBgn0028887	Highly male-biased	14.3856688393196
FBgn0028892	Highly male-biased	16.4623189585579
FBgn0028893	Highly male-biased	15.8013246004918
FBgn0028894	Highly female-biased	-3.11857121079717
FBgn0028895	Unbiased	0.12301143169417
FBgn0028896	Highly male-biased	13.5389322218685
FBgn0028897	Moderately male-biased	1.99033780841216
FBgn0028899	Highly male-biased	10.7162499906221
FBgn0028900	Highly male-biased	13.3562081763841
FBgn0028901	Highly male-biased	15.7861286888403
FBgn0028902	Highly male-biased	17.2054708529684
FBgn0028903	Highly male-biased	16.430581450755
FBgn0028913	Highly male-biased	14.1526693655589
FBgn0028916	Moderately female-biased	-0.842255404865097
FBgn0028919	Moderately female-biased	-0.920252533333696
FBgn0028920	Highly female-biased	-4.99401967290569
FBgn0028926	Moderately male-biased	0.773523344544857
FBgn0028931	Moderately male-biased	0.990696569436452
FBgn0028932	Unbiased	0.399372780184943
FBgn0028935	Highly male-biased	15.2322580636618
FBgn0028936	Unbiased	0.0523735427953379
FBgn0028940	Unbiased	-0.16097627189812
FBgn0028941	Highly male-biased	14.5615000861692
FBgn0028942	Highly male-biased	13.7948926580231
FBgn0028943	Highly male-biased	13.8891030023699
FBgn0028950	Highly female-biased	-6.73778735904942
FBgn0028952	Highly male-biased	2.23032605056805
FBgn0028953	Unbiased	0.209999592538315
FBgn0028956	Unbiased	0.409026590157582
FBgn0028962	Moderately female-biased	-1.63672897481592
FBgn0028965	Moderately male-biased	1.93663074084523
FBgn0028968	Highly female-biased	-2.70607336923292
FBgn0028969	Highly female-biased	-2.06606636937381
FBgn0028970	Moderately female-biased	-1.8974512732644
FBgn0028978	Moderately female-biased	-0.708257224067426
FBgn0028979	Highly male-biased	8.41540126790353
FBgn0028980	Highly male-biased	2.28024353570426
FBgn0028982	Unbiased	-0.360237764700684
FBgn0028983	Moderately female-biased	-1.43961277745908
FBgn0028984	Highly female-biased	-2.47945518543895
FBgn0028988	Unbiased	0.29624420456191
FBgn0028990	Highly female-biased	-2.7461978384817
FBgn0028992	Unbiased	0.484508377540039
FBgn0028993	Highly female-biased	-4.24165173259166
FBgn0028997	Highly male-biased	4.22426202737616
FBgn0029002	Moderately male-biased	1.65593024976834
FBgn0029006	Highly male-biased	3.81189519372747
FBgn0029067	Unbiased	-0.144032838330495
FBgn0029079	Moderately female-biased	-1.52780992016624
FBgn0029084	Highly male-biased	14.0330539943429
FBgn0029088	Moderately male-biased	1.25517405569389
FBgn0029091	Highly male-biased	2.50075331709511
FBgn0029092	Highly female-biased	-4.12058680098452
FBgn0029093	Highly female-biased	-2.75980467251804
FBgn0029094	Highly female-biased	-4.92373315546607
FBgn0029095	Moderately male-biased	1.68519355982282
FBgn0029105	Highly male-biased	10.1744069642351
FBgn0029113	Highly female-biased	-2.26146983058627
FBgn0029114	Moderately male-biased	1.29922520412008
FBgn0029117	Highly female-biased	-3.94295276815634
FBgn0029118	Unbiased	-0.206671367934114
FBgn0029121	Highly female-biased	-2.6761976123935
FBgn0029123	Highly male-biased	7.40953479868817
FBgn0029131	Moderately female-biased	-0.82974983697833
FBgn0029133	Highly female-biased	-2.25009850118609
FBgn0029134	Highly female-biased	-5.53244596464198
FBgn0029137	Moderately male-biased	0.991924552166516
FBgn0029147	Highly male-biased	3.0922292363855
FBgn0029148	Highly female-biased	-4.27030902168165
FBgn0029152	Unbiased	0.451277445456203
FBgn0029155	Highly male-biased	2.17609775295422
FBgn0029157	Highly male-biased	4.1828698311021
FBgn0029158	Highly male-biased	2.3719632269217
FBgn0029161	Unbiased	0.0595965576874002
FBgn0029167	Highly male-biased	5.19835206445581
FBgn0029170	Highly male-biased	9.13903249107933
FBgn0029172	Highly female-biased	-8.07910458935989
FBgn0029174	Highly female-biased	-2.80539297186842
FBgn0029175	Moderately female-biased	-0.725714597290561
FBgn0029176	Highly female-biased	-2.6632468291304
FBgn0029501	Highly male-biased	15.8900012300447
FBgn0029502	Highly female-biased	-2.35512508146862
FBgn0029503	Moderately male-biased	0.652911429416693
FBgn0029504	Moderately female-biased	-0.784064244037637
FBgn0029506	Moderately female-biased	-0.775782860207687
